114-3424330-2155418	 : 55413
112-1333437-5714633	 : 02210-2127
114-5048296-1341845	 : 08831-5339
112-9015446-2192253	 : 98275-3764
113-0847750-9129069	 : 20878-7806
111-9386201-9151414	 : 60642-4109
111-4164071-1398622	 : 83221-5863
113-9227866-5101825	 : 78728-1201
114-1280843-9289058	 : 30341-4009
114-4158443-9770663	 : 60004-3132
114-9315173-8817066	 : 93711-5770
113-1229637-7320228	 : 48104-1633
111-3132694-6748251	 : 48104-1632
113-7764961-4462647	 : 48104-3328
113-6578086-7081038	 : 48104-2679
114-2565659-5601856	 : 48104-2547
113-7748212-1497008	 : 48104-1535
112-3535029-5445055	 : 44122-4318
112-6971908-5430639	 : 48104-3361
111-9413932-9183450	 : 19107-4414
111-4781518-8245028	 : 84074-1631
111-9022733-4016231	 : 75056-5297
114-8366730-5837053	 : 72360
113-1098181-2680235	 : 28681-7257
113-2300470-2377819	 : 28681-7257
112-4574281-4181027	 : 43207-5219
113-1686688-7845044	 : 32832-6065
111-7638865-7550661	 : 47978-7431
113-5822642-8983460	 : 92121
111-7353516-4803421	 : 98823
111-4281721-3921817	 : 98109-5319
111-0079081-8257864	 : 95337-7817
114-8846287-0223400	 : 28681-7257
114-2173597-2381840	 : 72360
111-0777455-7449828	 : 23233-7800
113-3836758-3019412	 : 72015-2586
114-9649458-7617833	 : 89521-6034
111-9195407-7121812	 : 71753-2115
114-2365119-7090654	 : 48060-2558
112-0596810-1462630	 : 76053-5505
114-5145990-4123421	 : 73573-3239
112-4690481-6063437	 : 70458-4227
114-0054161-9148271	 : 80910-2680
114-2207885-1001047	 : 22901-4004
113-5016030-7301017	 : 94402-2967
112-3823560-3049865	 : 08312-2238
111-1029942-0693010	 : 78108
111-3787024-2097044	 : 73132-6224
114-8429932-7056242	 : 07727-3913
113-0923956-3201059	 : 78739
111-3878085-4457858	 : 35601-5923
113-5365692-7617817	 : 85013
114-5428616-3408261	 : 94105-1315
112-5916061-9485821	 : 32707-6693
111-3129414-5993034	 : 48104-3716
112-5651413-4109848	 : 93022
112-1581930-5444221	 : 55378-1528
114-6277300-2518656	 : 33073-3631
113-9675810-4351444	 : 11201-3631
113-9065876-2852220	 : 27344-2779
113-5385083-4074622	 : 80516-7522
114-1166273-9543429	 : 13126-5733
114-3559423-7349009	 : 10560-1057
114-5877864-6245823	 : 48104-3410
113-7855120-5062623	 : 98168-1979
114-4440407-8697014	 : 37135-8457
112-1196509-7840261	 : 85747
111-8337541-8365002	 : 77080-5327
111-4756666-6559404	 : 60451-3566
113-6561112-6006630	 : 48104-2497
113-7960300-6963464	 : 48225-1102
114-1016601-4821859	 : 48104-2332
114-2000089-6454631	 : 10013-1445
112-6685538-7284251	 : 23454-1844
113-0379648-8678662	 : 20164-5336
114-3312488-9364218	 : 10918-3131
112-1526265-6116234	 : 27312-5748
113-9289340-3597016	 : 30813-1246
113-3264086-4506628	 : 38104-4375
112-1789941-3589833	 : 96814-2474
112-2654059-2909019	 : 31632-3924
111-4962166-7241068	 : 93555-3439
113-8309829-6330624	 : 14086-9779
114-0271326-8553875	 : 21204-2624
114-5318851-5606666	 : 55422-4841
113-1218641-3583434	 : 64108
113-3729772-7120245	 : 22401-4661
112-6899236-1720256	 : 46385-5335
112-5030979-9003410	 : 11238-5600
114-9474885-8457051	 : 10560-1057
111-2262305-3193800	 : 48326-1282
111-3164953-6104238	 : 92544-6409
113-5906808-9131411	 : 07054-3703
112-6580797-0875433	 : 31707-2188
112-8676871-9943442	 : 55435
114-0367826-5557073	 : 94612-2723
111-1352766-0964253	 : 97239-3105
111-8160739-8802626	 : 32216-1940
114-0817097-8851446	 : 48838
114-0985889-9215448	 : 57103-4370
111-1896975-5772214	 : 10038-3948
112-8185002-8883412	 : 11747
114-6448311-4860233	 : 27519-9120
113-9119487-9033853	 : 76140-1911
114-5971219-1929867	 : 58655
114-7669519-5292252	 : 70115-6314
113-4150417-4569847	 : 10036-6689
113-6678496-1845067	 : 90277
111-9335328-5804220	 : 30233-3136
113-8321613-8966664	 : 09834-0018
114-2363706-8130642	 : 47712-5418
112-0171911-3810672	 : 35761-7646
113-9082926-0809045	 : 17109-5683
111-7588313-4721003	 : 94607-1347
113-8845942-5192215	 : 55060-1928
114-3901731-2789800	 : 48446-2455
114-2802215-3105813	 : 72360
112-4910207-5673045	 : 34744-5987
114-4622674-7586659	 : 65802
114-0570022-2458642	 : 27330
111-3830887-8090611	 : 85295-6045
112-4362813-0935459	 : 47905-0641
111-7357885-2678628	 : 75438-3817
113-2678020-1343434	 : 36203-3911
111-0505790-8608257	 : 18818
111-3530507-9051446	 : 93460-8701
112-0004649-2682627	 : 95407-5806
114-4964342-3776268	 : 94025-6900
112-1714420-9588216	 : 78332-3748
114-0209408-8578604	 : 21204-2624
114-9494501-6345009	 : 39208-3417
114-7428583-7646659	 : 63028-2218
112-8674333-2441852	 : 78758-3418
113-0733920-0071415	 : 45440
111-2647212-3035421	 : 34746
111-5684772-7324225	 : 98226-9196
112-7192388-3855429	 : 39272
111-7977196-8549841	 : 41042-8718
113-1659774-1393835	 : 34470-1244
111-7929799-0474613	 : 30165-1307
111-2320147-8408264	 : 29585
113-1728683-2213027	 : 44055-2523
111-6824967-6749830	 : 97232-1118
113-5146895-1351445	 : 47862-8059
112-4045851-7126612	 : 88240-2131
113-4672179-9956202	 : 07853-3583
114-7811824-8758648	 : 96819-2237
114-4837426-5273823	 : 83686-1278
112-5062771-9411440	 : 85224
112-6843041-5351423	 : 40223-4057
114-8048841-4494643	 : 98236
111-0091850-3863404	 : 92629-1030
111-0688520-7506662	 : 11219-5901
112-5825879-3551449	 : 27587-2530
111-6996436-4749033	 : 60606-2908
114-6066935-4714667	 : 12110-1729
111-6605909-6197061	 : 55422-4014
113-5241550-3553853	 : 88240
114-0515139-2633862	 : 84043-9572
114-2184044-1408201	 : 91746-1719
114-1547568-8271464	 : 21046-1629
114-5591877-4593024	 : 40291-5270
113-7321515-7684216	 : 34787-2515
114-1335055-1669048	 : 77062-6239
114-7146068-1259446	 : 92545-3808
112-3464862-4522615	 : 21117-4859
112-5951004-2607452	 : 43316-9638
112-0059938-9792263	 : 92804-5425
114-3447446-1850612	 : 80301-5422
111-6773601-6358623	 : 85085-3760
113-3064754-0058641	 : 89122-4741
111-0459353-2779429	 : 28306
111-3172271-2975413	 : 28711-3524
114-8944572-6878608	 : 96816
114-1921818-3201064	 : 01520-1787
111-5478525-5591429	 : 85140-5933
114-9591167-8993859	 : 10013-2994
113-0629410-1321063	 : 32459-5001
112-3555738-4001813	 : 21133-1114
114-3392692-5463407	 : 33935-5520
111-9113585-1165801	 : 30233-3136
112-6220577-3033803	 : 31220
113-1225932-1941069	 : 30016-9040
114-9142556-0029866	 : 33610-6821
114-2790043-5014608	 : 34744-5987
113-2895375-4689815	 : 53403-2654
111-7217030-3965806	 : 90247-3309
114-1266896-9735422	 : 92867
114-0435204-3684223	 : 60126-4979
111-4073302-9123412	 : 11230-3322
113-4269276-0225835	 : 85340
112-5690886-1365022	 : 92804-5425
112-6728914-8363422	 : 33122-1915
112-5597026-5029051	 : 06461-1792
114-1141094-0153827	 : 27332
111-3469089-4547406	 : 72212
112-6371769-1036233	 : 22079-4700
113-9143213-2704246	 : 28173-7071
113-3309436-6043465	 : 27834-6443
113-3675591-8390605	 : 60016-4883
114-3256278-5876250	 : 30067-6710
111-5867439-9209051	 : 15217-1840
112-3820457-3561024	 : 08054-3412
112-0328191-7044275	 : 92660-2240
112-9055849-1025064	 : 80123-4006
112-9902872-4479431	 : 13219
113-8519748-3897817	 : 85013-1701
112-3706999-2130612	 : 65202-4059
113-1026338-3140269	 : 90405-2824
112-9827956-6903458	 : 07410
111-2875447-9160235	 : 40205-2508
111-5976199-2300261	 : 94965-2265
114-1193035-3610649	 : 20110
111-7851950-2162650	 : 20774-8762
112-4857448-7085002	 : 45140-7901
111-2544658-3865011	 : 11222-3894
111-7034150-7636265	 : 33496-6681
113-0699189-4051433	 : 72712
112-3071532-1481865	 : 94588-8427
114-8295579-4810605	 : 66021
111-7547564-4713066	 : 57201-5544
113-9991419-0563420	 : 44484-1092
112-5321939-9915408	 : 30308-1031
113-3859843-8681068	 : 85379-5717
111-7594748-8955433	 : 87114
112-2795199-8203410	 : 87114
114-1218891-8510604	 : 30224-7199
111-1216759-7949018	 : 62221-3181
112-2104053-3692220	 : 10025-6564
113-4922011-1144243	 : 96380
114-5841473-9732258	 : 52402-4637
114-9658739-9445065	 : 10954-2451
112-7491317-7156227	 : 15056
111-2488437-5065069	 : 19103
113-8506150-6235421	 : 33015-4706
111-4274146-6938616	 : 98106-1379
114-2024418-8741069	 : 08230-1505
111-8942673-3416214	 : 66441-3440
114-5493246-0125851	 : 78520-7531
113-1434845-1665832	 : 48114-6919
111-7348019-9190600	 : 95128-1505
111-1734065-9461006	 : 17025-1032
113-2259317-7794630	 : 19438-3955
114-7410496-6479421	 : 27302-8700
114-8627021-0826645	 : 20850-1737
111-0293514-8841071	 : 33185-4127
114-5451940-4654660	 : 32526-7859
114-2239272-0891468	 : 64701-1175
114-8929919-0820268	 : 10009-5781
111-1872721-3417048	 : 71350
111-5133776-6677821	 : 80211
112-2289108-1256258	 : 37188
112-0402196-5282616	 : 55313-1736
114-7759069-8532231	 : 33801-6238
113-0714680-3265820	 : 89119-6103
112-7342573-1907447	 : 35801-3218
114-6772606-3813025	 : 94608-1958
113-7752690-5022651	 : 91364-2708
114-7534172-5521036	 : 83864-8220
112-5323466-5837858	 : 59405-1738
114-9631862-8363444	 : 30342-1351
111-4665728-5305839	 : 61341-1181
113-2845345-0002665	 : 85284-1758
113-6057894-5897803	 : 19111-3413
111-8890278-2857842	 : 43081-3937
114-5147745-5657827	 : 95616-5567
113-7377668-9686615	 : 28277-3680
113-9781965-4341040	 : 95336-5711
113-1551907-2777018	 : 16877-6375
114-5308992-6126632	 : 97070-9730
113-3387592-9860247	 : 11211-2812
114-8164871-9471427	 : 23024-4346
111-1043123-6093818	 : 29730
111-7608340-4130652	 : 33176-1650
113-2605360-1487413	 : 74470
113-0451000-5273867	 : 98465-1900
114-3464029-2943414	 : 21045-5886
112-7468132-7404258	 : 85742-4493
113-1999719-3869065	 : 91320-3525
112-4629001-8817007	 : 85718-1016
113-8688936-9685867	 : 35254-0002
112-8836871-7757064	 : 48109-2125
114-3488004-1095463	 : 02062-2312
113-7562394-5953059	 : 43207-5219
111-4903985-9377850	 : 60631-3545
114-6522861-8804205	 : 77433-4347
112-7325263-5339461	 : 33321-4904
114-2343408-0751424	 : 87109
112-3044046-7081036	 : 53216
113-8273061-2309054	 : 55410-2034
112-9353909-8025037	 : 32446-3061
113-1678247-5440265	 : 37013-3969
113-0500577-7964252	 : 68046
112-9384480-9908205	 : 20707-5808
111-1934256-9798657	 : 02125-3563
112-1377412-6885060	 : 10032-3501
114-8198664-0251432	 : 78130-3090
112-8570204-2119432	 : 61074
111-0506865-6958649	 : 19111-3413
112-3754484-0024246	 : 55350-2900
112-7876735-2802607	 : 94115-4368
112-7420935-7576241	 : 23455-2237
113-5646826-1632234	 : 89138-6079
113-1320142-1690626	 : 03063
113-1991616-4684257	 : 61310-9510
112-4071424-0211413	 : 32137-8797
114-3999758-7340208	 : 27834-1977
113-5176885-1623450	 : 77042-5300
114-6255093-7935428	 : 84321-2928
112-3617261-3930629	 : 21218-3390
111-5569150-8961834	 : 80301-2833
114-2443743-5941817	 : 80465-2817
111-7144227-3745042	 : 35243
112-7754358-1555436	 : 95060-4938
111-7918280-9384241	 : 48843-6840
114-7404179-7568252	 : 07072
111-9531535-3543466	 : 45335
112-8285703-7016205	 : 46802
111-4993927-3412243	 : 33407-5322
114-9110330-2548247	 : 14802-1196
111-3292232-5213818	 : 46032-4549
111-4002186-7953041	 : 10010
112-1356671-0877832	 : 86301-3310
111-3769281-6400226	 : 98606-7299
114-1029030-8600265	 : 75070-3464
112-2253135-4724265	 : 15139-1626
113-6050482-5279415	 : 27502
111-3011502-1475453	 : 02155-5479
111-8492062-6055431	 : 21117
111-5051300-6954650	 : 75078-8442
112-1315809-7265820	 : 93405-7427
112-2267766-8042641	 : 92376
111-7965324-7759423	 : 38112-1624
113-0681271-7961808	 : 23453-8000
111-7989084-1985826	 : 16830-3100
113-9253509-4280258	 : 93721-2406
112-1010676-6538639	 : 30328
113-0945077-9787403	 : 85340
112-7116272-9485822	 : 30557-3144
113-5498052-0872224	 : 85034-1103
113-4636895-0909869	 : 10025-1898
112-5738969-1487459	 : 47167
114-3937888-0144222	 : 01701
114-6614058-9605804	 : 19128-4129
112-8893477-6009836	 : 18042
111-1942701-0777850	 : 76180-5797
112-9221217-6869007	 : 43240-2107
114-9782907-7237844	 : 07648-1518
114-9915210-1112262	 : 78236-5638
113-8780193-9249816	 : 94122
113-0663078-8057834	 : 30022-8044
114-3450351-3837854	 : 45430-2094
111-1585877-0281058	 : 88003-1231
111-9413911-8578657	 : 97302-2167
111-0204770-3882626	 : 11215
114-0661234-1588229	 : 02142-1034
113-3830026-5798622	 : 37332-3203
112-4745156-6957863	 : 78641
111-9985797-6265037	 : 32128-6743
112-0176551-7081808	 : 59405-1738
113-0496457-7129838	 : 19801-5230
113-4046151-7076251	 : 13428-2809
111-1697339-4981052	 : 73099-3487
111-3431309-5037045	 : 30331-5444
113-5529793-4902619	 : 52333
112-6512870-1969007	 : 07203-2180
113-9047888-7665030	 : 85013-1701
113-0853816-7848228	 : 36532-2348
114-1291541-2665850	 : 80465-2817
111-3063606-6926652	 : 92780-6354
114-3272167-2505832	 : 33701
112-4441319-2870661	 : 94951-9752
111-6799302-9546604	 : 06106-7000
113-1141247-6760260	 : 50311-2422
114-0183410-8949032	 : 77320-1401
111-7270341-1210603	 : 14903-9719
112-1369726-0975418	 : 32601-5548
112-4020888-1830613	 : 34491
111-1541411-2263447	 : 37128
113-2348728-1886663	 : 99352-8643
114-6387765-9251404	 : 32128
112-4293586-7111454	 : 78130-2896
113-5680660-0925826	 : 78744-3036
111-0847365-6425812	 : 33982-1591
112-1773061-8689020	 : 35010-7365
113-3075657-4236204	 : 13045-9324
112-6207183-7886622	 : 37862
112-2137862-5771448	 : 93309-1002
112-9212018-5153844	 : 92037-5510
114-5292933-7424261	 : 48104-3270
111-8795585-2195404	 : 48104-3361
114-3253517-9083402	 : 48104-3410
111-4121936-8176238	 : 48104-2547
111-7452037-3022616	 : 78705-4549
112-6132307-9215453	 : 48104-2053
113-1558147-8227424	 : 48104-2332
114-0125934-1265036	 : 78705-4549
113-7780229-4666612	 : 48104-3189
111-9901739-0576204	 : 48104-3808
114-7507986-1165830	 : 75438-3817
113-5826528-1933842	 : 68801
114-8182679-6165862	 : 72360
112-7062882-4424207	 : 38012-3368
114-8945040-5802656	 : 48104-1632
111-5068564-9943418	 : 38330-1932
113-3626085-1656217	 : 71753-3127
113-9276717-8707419	 : 67337-3509
111-4193995-1992245	 : 32708-3602
112-2940393-5000254	 : 48104-1633
113-3508767-1121830	 : 28213-0631
114-1351880-4430650	 : 78641-7899
112-8135049-5137867	 : 83647-2483
114-2409211-7151442	 : 21133-3330
112-5704146-4472251	 : 60804-2438
112-8580732-8464212	 : 27608
114-6839000-4015457	 : 44506-1824
112-4093979-5860221	 : 58545-4710
111-9580306-1198609	 : 31220
111-5858830-7377822	 : 14120-9712
114-6246348-6837061	 : 48104-1633
114-0211553-6953016	 : 34744-5987
112-5907266-4759418	 : 28086-8108
114-9190730-6137006	 : 45430-2094
113-4210648-5116213	 : 21401-6648
113-7239470-8406610	 : 90620-2823
111-0420462-5697058	 : 19522-8832
111-0363916-7985068	 : 94305-8213
112-2824645-3238601	 : 33021-8220
114-3849723-1177033	 : 48104-2679
113-6762293-8126613	 : 48104-1535
113-9221290-5342657	 : 41048-8777
111-3697134-5945058	 : 47438-1530
111-0835697-1077041	 : 20036-1246
111-3851106-5668259	 : 52001
113-3758220-0697864	 : 12208
111-8178229-6545000	 : 60610-2949
113-1490857-4071464	 : 80112-4535
111-6824721-5144256	 : 67201-7681
113-3939081-8984247	 : 48104-3222
111-3398078-3195418	 : 70403
114-3793005-7647407	 : 22935-1370
114-6601080-7501829	 : 47630-2342
114-2943696-4613050	 : 09464-0037
113-5323698-4077069	 : 80118
112-9616348-2165812	 : 72032-2820
112-3692452-1198632	 : 33777-1177
111-1647982-6426615	 : 78217-3792
112-8259785-3205812	 : 44077
113-3909850-4902621	 : 85004-3902
111-6432569-3405057	 : 48109-2015
113-2509345-1542603	 : 50003-2509
112-7718011-3143407	 : 07044-2334
113-1775464-7697827	 : 48109-1245
113-3840034-5901052	 : 98198-7281
113-4271921-4777823	 : 23452-5764
112-3476949-3222612	 : 12144
114-9175436-4815428	 : 44601-9301
114-6649734-3928206	 : 51401-1360
112-9905087-5032251	 : 21784
112-7867023-2116252	 : 48104-3693
113-1256488-0768246	 : 80228-1605
112-6728376-6479401	 : 70607-0739
112-6390497-9912215	 : 30339-3131
114-9494399-2095411	 : 48109-1372
111-5309057-7942637	 : 95928-6215
113-3048800-4861802	 : 78744-3036
113-9766697-7124229	 : 73104-2811
111-5131272-1436203	 : 48215-3353
111-8100778-5062626	 : 55337-2882
114-9352609-1707438	 : 47906-3527-01
112-9302544-5130600	 : 36203-2910
113-4298685-7813825	 : 48104-2036
111-6418554-3102649	 : 48104-2414
111-2647457-3324251	 : 48104-2515
114-3976184-0722628	 : 97302-3936
114-1323220-6389049	 : 97302-3936
114-7960689-8567411	 : 48104-1633
114-8218829-6995400	 : 30549
114-1545410-6429057	 : 48104-1421
112-9532212-9923408	 : 93277
114-5617636-7164253	 : 90254-2733
114-6480232-3981020	 : 50317-2248
111-2826709-2948243	 : 48160-1256
111-2079778-2480250	 : 34698-5661
114-8667344-1941811	 : 52807-2782
112-5694298-1961815	 : 97632
114-8097076-0439419	 : 55305
112-7405325-2219455	 : 17972-8929
113-3866476-2045012	 : 63043-3621
112-5384210-2403405	 : 02116-3769
114-3002953-6303407	 : 10017-3903
111-4851408-5808215	 : 39401-5049
113-6655678-7985856	 : 55116-2509
113-5676232-4816246	 : 92691
112-5951861-5037009	 : 11377-1220
111-6166578-6474625	 : 92103-3502
114-1272301-0898600	 : 07631-1755
112-7637254-5966644	 : 87120-6538
112-2415991-3670616	 : 55421
113-3471928-1556209	 : 87106-4023
113-4866372-7005840	 : 60181-3985
112-3798233-8601828	 : 98233-3581
113-9751230-2737063	 : 19149-2005
114-3154794-8029010	 : 20170
111-7510052-4563451	 : 85295-7733
112-9662793-8573847	 : 97006-3295
114-8350184-7466629	 : 56368
114-5834562-4453859	 : 12414-1040
114-3885937-4495445	 : 89084-3101
113-9298276-4970620	 : 10019-5554
114-7587670-3025001	 : 29707-9067
114-7365766-1121814	 : 22401-5300
113-5014111-7149028	 : 27332
114-2203706-4407460	 : 77027-4078
113-9135728-6243405	 : 22401-4661
114-5458951-3228200	 : 75002
113-6995944-8291418	 : 32208-1226
114-9996582-2280264	 : 60148
111-7766409-2121010	 : 85085-3760
111-6756598-8002664	 : 92883-4669
112-2459295-6107466	 : 04107-1629
111-2308310-0878622	 : 99801-7154
114-4200595-0557838	 : 48150
114-8131263-0717040	 : 60601
111-6568813-5480243	 : 76012
114-0308433-0349842	 : 29412-5132
112-1047466-4553015	 : 98374-1156
114-2160121-6118661	 : 19063-4853
112-8529636-6097819	 : 85203-2139
113-7096993-7053005	 : 30009-7115
112-1492811-1345055	 : 94107-5907
111-1933917-0095431	 : 79329
114-0041601-1601813	 : 10547-1451
114-4474338-5112267	 : 02571-1015
113-6497203-2258624	 : 28213-0631
111-8156820-6946658	 : 46774-1117
114-3566238-6197832	 : 90024-2773
113-2618376-9230645	 : 10453-7952
113-0788679-4381002	 : 21703-7030
112-7939808-3889821	 : 34737-3000
112-5076228-3527466	 : 48104-3346
112-5180630-1356230	 : 48104-3423
111-4933590-0409801	 : 02367-1004
111-4728996-0639416	 : 85225
111-4241615-3041865	 : 90024
112-2088947-3046649	 : 19121-4307
113-8718308-8545040	 : 19122-1251
111-7290372-0381065	 : 33027-3982
112-5900485-0581863	 : 84738-6229
113-0236304-8775451	 : 22102-2431
113-8718879-1697802	 : 19122-6001
111-4705871-5353019	 : 11217-3869
111-0511421-4941010	 : 46032
112-3702073-9141803	 : 20121-2520
113-0737149-0393828	 : 18510-1404
111-6492812-4066652	 : 56201-9171
111-8991445-2021035	 : 22192-4445
114-4402653-3644224	 : 10520-3044
114-5131322-4685822	 : 32832
112-3862703-1373845	 : 43240-2126
114-6325939-0580253	 : 55343-8900
114-7388717-5408262	 : 08701-4966
111-0610285-9854654	 : 06111-2508
112-6877851-9608215	 : 91754-3807
111-7849067-9409810	 : 19134-5608
114-0532087-5818626	 : 47111
113-8284661-7258660	 : 55128-7019
114-0142125-8894624	 : 33180-3237
112-8102331-6854618	 : 46802-1708
113-0388041-1018625	 : 55344-3245
112-3442497-2433053	 : 30517-6081
113-5916153-4030619	 : 07601-1121
112-4303935-2438640	 : 77062
112-2774112-6197066	 : 85018-3020
112-1533957-2457866	 : 92618-3438
114-2694563-5817041	 : 27614-6723
114-6394530-9066651	 : 34266-7586
111-3338037-6333867	 : 93291-6135
114-2316468-6013062	 : 33180-1026
111-6973795-8785007	 : 33952-6724
112-7850224-8685018	 : 08733
113-6995706-3369028	 : 48104-3189
112-6271492-0931452	 : 12144
111-7942204-7085867	 : 93109-2394
113-9921022-3337818	 : 46203
113-1583575-8424237	 : 43403
114-3792177-2849843	 : 76015
111-2903250-1223429	 : 06854-1696
114-5145363-0014657	 : 32811-6481
112-4746143-1584214	 : 19106-1987
112-5735437-6769062	 : 29624-5548
111-5108096-9101866	 : 45865-1016
112-1262769-4442612	 : 46989-1001
113-9895003-3857045	 : 11224-4545
112-4384205-5247467	 : 85028-3539
113-2681578-6145036	 : 77530-4738
114-8979854-2553024	 : 02458-1901
111-8889011-5941037	 : 11203-3263
112-1057326-3332263	 : 33010-4412
113-1211090-8383412	 : 32926
111-4250070-4157065	 : 30331-6341
113-2531375-2107411	 : 49009-9717
111-0593486-1957046	 : 33170-7622
114-9286802-1998632	 : 07470-3719
111-1777290-9160235	 : 60606-6759
111-6048488-1381802	 : 28043-3101
113-9974769-1968234	 : 29715-2122
113-9458686-5910600	 : 85042-5147
111-6381387-4766633	 : 28304-2832
112-6376380-6293038	 : 33701-4382
113-4935928-4669837	 : 15104
111-3862752-3146605	 : 92612-8899
112-8743721-3196228	 : 10461-5452
112-2119883-8017812	 : 75033-4551
112-7328536-4948249	 : 39056-5631
112-9391163-2571442	 : 87131
112-5226047-5573066	 : 11204-5802
112-8115839-0331449	 : 60654-4879
113-0396299-7973046	 : 77545-1615
114-8511319-5383430	 : 16802-1792
114-1589001-4356223	 : 60126-4979
114-8947391-1295428	 : 19122-6100
114-2242081-4400218	 : 16801-4545
111-4147486-4297008	 : 16802-4000
114-0883387-9989019	 : 90024-8301
113-6806668-3024208	 : 16802
111-2867620-9325025	 : 90024-8301
111-2208438-8469057	 : 98672-8976
114-4779214-9649843	 : 19122-2603
112-1601477-4537836	 : 90623-2177
111-7496901-0759461	 : 19943-7403
113-4818025-9207418	 : 18510-1404
111-4220797-4395437	 : 95008-3911
112-2122792-1937832	 : 19103-1802
114-3188327-9151415	 : 44111-2964
111-6878195-6013000	 : 64844
112-5032957-5672239	 : 75230-2110
112-7290373-8389064	 : 67203-5270
114-2067343-4525848	 : 33566-9572
111-4214008-5958601	 : 29201-3057
112-7262701-4068267	 : 06050-2439
112-6005563-0835450	 : 35210-3524
113-0921073-6765822	 : 92780-6461
112-6055770-1237835	 : 92211
114-3930792-2082659	 : 21146-3409
112-7246714-8205859	 : 29466-7998
111-6844803-5881031	 : 12969-2201
111-9036077-8382617	 : 60614-4103
111-4928750-3481864	 : 23601-1416
113-1010374-6613867	 : 33334-5317
111-3879501-0818601	 : 98391-9448
112-5289869-8646657	 : 94025-7130
111-8216157-9025825	 : 37212-3011
114-4475709-3594612	 : 80211-2225
111-4089363-2736210	 : 02458-1044
113-9198774-0614651	 : 28217-7931
111-8718717-6869836	 : 32064-4517
111-9031133-1876264	 : 19006
113-8532531-3616230	 : 36613-2962
111-2765926-8133032	 : 94506
112-6682497-6710637	 : 37040-6238
111-7695449-4743461	 : 14215-1522
114-4883268-4355433	 : 90024-8301
112-3624508-2849821	 : 27511-3290
114-9547186-5138654	 : 06268-1247
113-8257763-5816233	 : 75208-2909
113-1875543-6609035	 : 44022
112-7742403-8050624	 : 07753-7818
112-6919898-3996225	 : 45238-5625
111-2066200-8893026	 : 94536-3637
113-5213978-6921045	 : 96762-1293
112-3128238-7649863	 : 21221
111-7229644-0381013	 : 19966-2555
111-0427035-8437808	 : 37921-4174
114-8861437-7927461	 : 11385
113-4277502-7676265	 : 11598-2832
111-3012946-3825839	 : 20190-6278
111-2039859-3724201	 : 02021-2400
114-6030791-7159444	 : 28216-8978
112-6231882-4791465	 : 76018-2400
112-8980623-1209028	 : 82431-2101
114-9454803-5929017	 : 78703-5192
113-8479888-2927424	 : 84010-8607
113-4539690-3322635	 : 96792-3199
113-4660248-2447436	 : 48033
111-3360972-6583448	 : 28778-2042
111-2849342-4577848	 : 10021-2991
112-0974741-8177835	 : 10009-5933
113-4417756-9405025	 : 58601-5580
111-8532503-9461848	 : 97201
111-1684809-6375406	 : 13760-7232
112-2183194-9328207	 : 94708-1813
113-8874534-2462660	 : 05602-2153
113-0703755-4266645	 : 73503-1204
111-7305571-3397828	 : 22407-4894
113-4772667-6097065	 : 18510-1404
113-6277703-7081008	 : 60606-4500
111-9594983-0196206	 : 34695-4163
113-3727269-3571409	 : 11231-4049
111-8102994-3652265	 : 92660-2323
112-9663057-3810603	 : 92008-1116
111-4848207-1799416	 : 34695-4163
114-2174405-0056240	 : 60618-2918
114-8458189-0255453	 : 07751-4632
114-3270226-2453861	 : 76005-4518
112-9009959-6201844	 : 24083-3722
112-4026934-8281836	 : 80819
112-8584746-8761808	 : 02127-1042
112-0949380-2376240	 : 14850-3101
114-7345204-1232259	 : 33064-8235
112-0927362-9445832	 : 11530-1117
112-9136404-2968253	 : 33027-4336
111-3400599-4802649	 : 00961
112-3097342-9905035	 : 33572-2111
114-3578904-6913844	 : 14150-8705
113-4035851-3261808	 : 14580-9508
111-8788791-7994600	 : 96150-2534
111-7480156-9617844	 : 29483-5629
114-6180993-8048258	 : 90066-6948
111-7370714-6267416	 : 77573-5337
112-5527161-4998657	 : 43214
113-7783011-8450655	 : 43210-1114
114-1095396-7028252	 : 43210-1128
113-4116207-0955465	 : 19122-1105
113-1889775-9084250	 : 76015
113-2441882-2138634	 : 19121-3318
114-4378707-2896267	 : 95242-3422
111-4666840-6533054	 : 94133-4259
112-3138677-9229858	 : 10708
114-3877830-5821003	 : 61701-3918
112-7879817-5120265	 : 75234-6088
113-8190882-1931410	 : 77346
112-7029458-7816235	 : 55804-3331
114-8384502-4638629	 : 33068-5382
112-0301441-3124266	 : 14853-2401
111-8881482-1941043	 : 78204-1221
112-4468774-0993861	 : 49418-3168
111-3200719-1602631	 : 20190-5205
111-1731145-4677840	 : 98229-2020
114-9010871-9485840	 : 95240-3144
112-0906527-3183465	 : 01609-3008
111-6030108-0703456	 : 80536-9536
113-2842198-1825869	 : 27560
112-3494657-0581802	 : 33027-4336
114-1361555-5921040	 : 60644-4952
114-6790905-6469855	 : 59047-1606
111-9450442-0887449	 : 78613-6870
114-7621590-2300252	 : 91766-1711
112-6480360-8581840	 : 95669-9790
111-5061647-2921065	 : 19001-2405
114-2073191-2973005	 : 77407-7117
114-7553646-3845001	 : 20186-3038
114-1465493-1837868	 : 32583-2606
111-7618509-3968217	 : 23185-5796
112-4842143-9325019	 : 77054-1906
112-7215212-2435448	 : 16335-8378
113-4735379-6461812	 : 33316-2463
